countyfips,date,mobility,yoy_change,year,month,yearmonth,day,Date
51153,2021-01-26 00:00:00,-195.0,,2021,01,2021-01,26,2021-01-26
51187,2021-01-26 00:00:00,-93.0,,2021,01,2021-01,26,2021-01-26
51510,2021-01-26 00:00:00,-193.5,,2021,01,2021-01,26,2021-01-26
51610,2021-01-26 00:00:00,-403.0,,2021,01,2021-01,26,2021-01-26
51683,2021-01-26 00:00:00,-572.0,,2021,01,2021-01,26,2021-01-26
11001,2021-01-27 00:00:00,-175.5,,2021,01,2021-01,27,2021-01-27
24009,2021-01-27 00:00:00,-629.5,,2021,01,2021-01,27,2021-01-27
24017,2021-01-27 00:00:00,-215.0,,2021,01,2021-01,27,2021-01-27
24021,2021-01-27 00:00:00,-197.5,,2021,01,2021-01,27,2021-01-27
24031,2021-01-27 00:00:00,-286.0,,2021,01,2021-01,27,2021-01-27
24033,2021-01-27 00:00:00,-145.0,,2021,01,2021-01,27,2021-01-27
24037,2021-01-27 00:00:00,-214.0,,2021,01,2021-01,27,2021-01-27
51013,2021-01-27 00:00:00,-357.5,,2021,01,2021-01,27,2021-01-27
51059,2021-01-27 00:00:00,-278.0,,2021,01,2021-01,27,2021-01-27
51061,2021-01-27 00:00:00,-111.0,,2021,01,2021-01,27,2021-01-27
51107,2021-01-27 00:00:00,-253.5,,2021,01,2021-01,27,2021-01-27
51153,2021-01-27 00:00:00,-194.5,,2021,01,2021-01,27,2021-01-27
51187,2021-01-27 00:00:00,-147.0,,2021,01,2021-01,27,2021-01-27
51510,2021-01-27 00:00:00,-279.0,,2021,01,2021-01,27,2021-01-27
51610,2021-01-27 00:00:00,-399.0,,2021,01,2021-01,27,2021-01-27
51683,2021-01-27 00:00:00,-565.0,,2021,01,2021-01,27,2021-01-27
11001,2021-01-28 00:00:00,-178.0,,2021,01,2021-01,28,2021-01-28
24009,2021-01-28 00:00:00,-137.5,,2021,01,2021-01,28,2021-01-28
24017,2021-01-28 00:00:00,-216.0,,2021,01,2021-01,28,2021-01-28
24021,2021-01-28 00:00:00,-200.0,,2021,01,2021-01,28,2021-01-28
24031,2021-01-28 00:00:00,-289.0,,2021,01,2021-01,28,2021-01-28
24033,2021-01-28 00:00:00,-223.0,,2021,01,2021-01,28,2021-01-28
24037,2021-01-28 00:00:00,-215.5,,2021,01,2021-01,28,2021-01-28
51013,2021-01-28 00:00:00,-362.5,,2021,01,2021-01,28,2021-01-28
51059,2021-01-28 00:00:00,-179.5,,2021,01,2021-01,28,2021-01-28
51061,2021-01-28 00:00:00,-200.5,,2021,01,2021-01,28,2021-01-28
51107,2021-01-28 00:00:00,-156.5,,2021,01,2021-01,28,2021-01-28
51153,2021-01-28 00:00:00,-196.0,,2021,01,2021-01,28,2021-01-28
51187,2021-01-28 00:00:00,-146.5,,2021,01,2021-01,28,2021-01-28
51510,2021-01-28 00:00:00,-280.0,,2021,01,2021-01,28,2021-01-28
51610,2021-01-28 00:00:00,-407.0,,2021,01,2021-01,28,2021-01-28
51683,2021-01-28 00:00:00,-556.5,,2021,01,2021-01,28,2021-01-28
11001,2021-01-29 00:00:00,-177.0,,2021,01,2021-01,29,2021-01-29
24009,2021-01-29 00:00:00,-442.0,,2021,01,2021-01,29,2021-01-29
24017,2021-01-29 00:00:00,-208.5,,2021,01,2021-01,29,2021-01-29
24021,2021-01-29 00:00:00,-192.0,,2021,01,2021-01,29,2021-01-29
24031,2021-01-29 00:00:00,-288.5,,2021,01,2021-01,29,2021-01-29
24033,2021-01-29 00:00:00,-144.0,,2021,01,2021-01,29,2021-01-29
24037,2021-01-29 00:00:00,-209.0,,2021,01,2021-01,29,2021-01-29
51013,2021-01-29 00:00:00,-267.5,,2021,01,2021-01,29,2021-01-29
51059,2021-01-29 00:00:00,-275.5,,2021,01,2021-01,29,2021-01-29
51061,2021-01-29 00:00:00,-111.0,,2021,01,2021-01,29,2021-01-29
51107,2021-01-29 00:00:00,-255.0,,2021,01,2021-01,29,2021-01-29
51153,2021-01-29 00:00:00,-190.5,,2021,01,2021-01,29,2021-01-29
51187,2021-01-29 00:00:00,-142.0,,2021,01,2021-01,29,2021-01-29
51510,2021-01-29 00:00:00,-179.5,,2021,01,2021-01,29,2021-01-29
51610,2021-01-29 00:00:00,-399.0,,2021,01,2021-01,29,2021-01-29
51683,2021-01-29 00:00:00,-540.0,,2021,01,2021-01,29,2021-01-29
11001,2021-01-30 00:00:00,-420.0,,2021,01,2021-01,30,2021-01-30
24009,2021-01-30 00:00:00,-14.5,,2021,01,2021-01,30,2021-01-30
24017,2021-01-30 00:00:00,-186.0,,2021,01,2021-01,30,2021-01-30
24021,2021-01-30 00:00:00,-485.0,,2021,01,2021-01,30,2021-01-30
24031,2021-01-30 00:00:00,-266.5,,2021,01,2021-01,30,2021-01-30
24033,2021-01-30 00:00:00,-135.5,,2021,01,2021-01,30,2021-01-30
24037,2021-01-30 00:00:00,-185.0,,2021,01,2021-01,30,2021-01-30
51013,2021-01-30 00:00:00,-264.0,,2021,01,2021-01,30,2021-01-30
51059,2021-01-30 00:00:00,-251.0,,2021,01,2021-01,30,2021-01-30
51061,2021-01-30 00:00:00,-78.5,,2021,01,2021-01,30,2021-01-30
51107,2021-01-30 00:00:00,-229.5,,2021,01,2021-01,30,2021-01-30
51153,2021-01-30 00:00:00,-167.0,,2021,01,2021-01,30,2021-01-30
51187,2021-01-30 00:00:00,-77.0,,2021,01,2021-01,30,2021-01-30
51510,2021-01-30 00:00:00,-100.5,,2021,01,2021-01,30,2021-01-30
51610,2021-01-30 00:00:00,-376.0,,2021,01,2021-01,30,2021-01-30
51683,2021-01-30 00:00:00,-312.0,,2021,01,2021-01,30,2021-01-30
11001,2021-01-31 00:00:00,-441.0,,2021,01,2021-01,31,2021-01-31
24009,2021-01-31 00:00:00,-571.0,,2021,01,2021-01,31,2021-01-31
24017,2021-01-31 00:00:00,-232.0,,2021,01,2021-01,31,2021-01-31
24021,2021-01-31 00:00:00,-215.0,,2021,01,2021-01,31,2021-01-31
24031,2021-01-31 00:00:00,-307.5,,2021,01,2021-01,31,2021-01-31
24033,2021-01-31 00:00:00,-237.0,,2021,01,2021-01,31,2021-01-31
24037,2021-01-31 00:00:00,-234.0,,2021,01,2021-01,31,2021-01-31
51013,2021-01-31 00:00:00,-377.0,,2021,01,2021-01,31,2021-01-31
51059,2021-01-31 00:00:00,-291.0,,2021,01,2021-01,31,2021-01-31
51061,2021-01-31 00:00:00,-221.5,,2021,01,2021-01,31,2021-01-31
51107,2021-01-31 00:00:00,-122.5,,2021,01,2021-01,31,2021-01-31
51153,2021-01-31 00:00:00,-215.5,,2021,01,2021-01,31,2021-01-31
51187,2021-01-31 00:00:00,-186.5,,2021,01,2021-01,31,2021-01-31
51510,2021-01-31 00:00:00,-194.5,,2021,01,2021-01,31,2021-01-31
51610,2021-01-31 00:00:00,-413.0,,2021,01,2021-01,31,2021-01-31
51683,2021-01-31 00:00:00,-526.5,,2021,01,2021-01,31,2021-01-31
11001,2021-02-01 00:00:00,-455.0,,2021,02,2021-02,01,2021-02-01
24009,2021-02-01 00:00:00,-71.5,,2021,02,2021-02,01,2021-02-01
24017,2021-02-01 00:00:00,-261.0,,2021,02,2021-02,01,2021-02-01
24021,2021-02-01 00:00:00,-270.0,,2021,02,2021-02,01,2021-02-01
24031,2021-02-01 00:00:00,-336.0,,2021,02,2021-02,01,2021-02-01
24033,2021-02-01 00:00:00,-262.5,,2021,02,2021-02,01,2021-02-01
24037,2021-02-01 00:00:00,-248.5,,2021,02,2021-02,01,2021-02-01
51013,2021-02-01 00:00:00,-396.5,,2021,02,2021-02,01,2021-02-01
51059,2021-02-01 00:00:00,-316.5,,2021,02,2021-02,01,2021-02-01
51061,2021-02-01 00:00:00,-131.0,,2021,02,2021-02,01,2021-02-01
51107,2021-02-01 00:00:00,-313.5,,2021,02,2021-02,01,2021-02-01
51153,2021-02-01 00:00:00,-239.0,,2021,02,2021-02,01,2021-02-01
51187,2021-02-01 00:00:00,-231.0,,2021,02,2021-02,01,2021-02-01
51510,2021-02-01 00:00:00,-132.0,,2021,02,2021-02,01,2021-02-01
51610,2021-02-01 00:00:00,-436.0,,2021,02,2021-02,01,2021-02-01
51683,2021-02-01 00:00:00,-643.0,,2021,02,2021-02,01,2021-02-01
11001,2021-02-02 00:00:00,-19.0,,2021,02,2021-02,02,2021-02-02
24009,2021-02-02 00:00:00,-216.0,,2021,02,2021-02,02,2021-02-02
24017,2021-02-02 00:00:00,-129.5,,2021,02,2021-02,02,2021-02-02
24021,2021-02-02 00:00:00,-271.0,,2021,02,2021-02,02,2021-02-02
24031,2021-02-02 00:00:00,-340.0,,2021,02,2021-02,02,2021-02-02
24033,2021-02-02 00:00:00,-270.0,,2021,02,2021-02,02,2021-02-02
24037,2021-02-02 00:00:00,-252.5,,2021,02,2021-02,02,2021-02-02
51013,2021-02-02 00:00:00,-401.5,,2021,02,2021-02,02,2021-02-02
51059,2021-02-02 00:00:00,-321.5,,2021,02,2021-02,02,2021-02-02
51061,2021-02-02 00:00:00,-160.0,,2021,02,2021-02,02,2021-02-02
51107,2021-02-02 00:00:00,-318.0,,2021,02,2021-02,02,2021-02-02
51153,2021-02-02 00:00:00,-243.5,,2021,02,2021-02,02,2021-02-02
51187,2021-02-02 00:00:00,-235.0,,2021,02,2021-02,02,2021-02-02
51510,2021-02-02 00:00:00,-134.5,,2021,02,2021-02,02,2021-02-02
51610,2021-02-02 00:00:00,-444.0,,2021,02,2021-02,02,2021-02-02
51683,2021-02-02 00:00:00,-651.5,,2021,02,2021-02,02,2021-02-02
11001,2021-02-03 00:00:00,-459.0,,2021,02,2021-02,03,2021-02-03
24009,2021-02-03 00:00:00,-214.0,,2021,02,2021-02,03,2021-02-03
24017,2021-02-03 00:00:00,-172.0,,2021,02,2021-02,03,2021-02-03
24021,2021-02-03 00:00:00,-270.0,,2021,02,2021-02,03,2021-02-03
24031,2021-02-03 00:00:00,-337.5,,2021,02,2021-02,03,2021-02-03
24033,2021-02-03 00:00:00,-269.0,,2021,02,2021-02,03,2021-02-03
24037,2021-02-03 00:00:00,-249.0,,2021,02,2021-02,03,2021-02-03
51013,2021-02-03 00:00:00,-401.5,,2021,02,2021-02,03,2021-02-03
51059,2021-02-03 00:00:00,-320.0,,2021,02,2021-02,03,2021-02-03
51061,2021-02-03 00:00:00,-268.0,,2021,02,2021-02,03,2021-02-03
51107,2021-02-03 00:00:00,-147.0,,2021,02,2021-02,03,2021-02-03
51153,2021-02-03 00:00:00,-112.5,,2021,02,2021-02,03,2021-02-03
51187,2021-02-03 00:00:00,-234.5,,2021,02,2021-02,03,2021-02-03
51510,2021-02-03 00:00:00,-322.0,,2021,02,2021-02,03,2021-02-03
51610,2021-02-03 00:00:00,-441.0,,2021,02,2021-02,03,2021-02-03
51683,2021-02-03 00:00:00,-643.0,,2021,02,2021-02,03,2021-02-03
11001,2021-02-04 00:00:00,-452.5,,2021,02,2021-02,04,2021-02-04
24009,2021-02-04 00:00:00,-69.0,,2021,02,2021-02,04,2021-02-04
24017,2021-02-04 00:00:00,-268.0,,2021,02,2021-02,04,2021-02-04
24021,2021-02-04 00:00:00,-260.5,,2021,02,2021-02,04,2021-02-04
24031,2021-02-04 00:00:00,-331.0,,2021,02,2021-02,04,2021-02-04
24033,2021-02-04 00:00:00,-170.0,,2021,02,2021-02,04,2021-02-04
24037,2021-02-04 00:00:00,-245.5,,2021,02,2021-02,04,2021-02-04
51013,2021-02-04 00:00:00,-396.0,,2021,02,2021-02,04,2021-02-04
51059,2021-02-04 00:00:00,-314.0,,2021,02,2021-02,04,2021-02-04
51061,2021-02-04 00:00:00,-267.5,,2021,02,2021-02,04,2021-02-04
51107,2021-02-04 00:00:00,-314.5,,2021,02,2021-02,04,2021-02-04
51153,2021-02-04 00:00:00,-236.5,,2021,02,2021-02,04,2021-02-04
51187,2021-02-04 00:00:00,-230.0,,2021,02,2021-02,04,2021-02-04
51510,2021-02-04 00:00:00,-317.5,,2021,02,2021-02,04,2021-02-04
51610,2021-02-04 00:00:00,-426.0,,2021,02,2021-02,04,2021-02-04
51683,2021-02-04 00:00:00,-452.5,,2021,02,2021-02,04,2021-02-04
11001,2021-02-05 00:00:00,-183.0,,2021,02,2021-02,05,2021-02-05
24009,2021-02-05 00:00:00,-77.5,,2021,02,2021-02,05,2021-02-05
24017,2021-02-05 00:00:00,-273.5,,2021,02,2021-02,05,2021-02-05
24021,2021-02-05 00:00:00,-264.0,,2021,02,2021-02,05,2021-02-05
24031,2021-02-05 00:00:00,-330.0,,2021,02,2021-02,05,2021-02-05
24033,2021-02-05 00:00:00,-265.0,,2021,02,2021-02,05,2021-02-05
24037,2021-02-05 00:00:00,-247.5,,2021,02,2021-02,05,2021-02-05
51013,2021-02-05 00:00:00,-394.5,,2021,02,2021-02,05,2021-02-05
51059,2021-02-05 00:00:00,-139.0,,2021,02,2021-02,05,2021-02-05
51061,2021-02-05 00:00:00,-272.0,,2021,02,2021-02,05,2021-02-05
51107,2021-02-05 00:00:00,-315.0,,2021,02,2021-02,05,2021-02-05
51153,2021-02-05 00:00:00,-240.0,,2021,02,2021-02,05,2021-02-05
51187,2021-02-05 00:00:00,-234.5,,2021,02,2021-02,05,2021-02-05
51510,2021-02-05 00:00:00,-315.5,,2021,02,2021-02,05,2021-02-05
51610,2021-02-05 00:00:00,-417.0,,2021,02,2021-02,05,2021-02-05
51683,2021-02-05 00:00:00,-488.5,,2021,02,2021-02,05,2021-02-05
11001,2021-02-06 00:00:00,-450.0,,2021,02,2021-02,06,2021-02-06
24009,2021-02-06 00:00:00,-225.0,,2021,02,2021-02,06,2021-02-06
24017,2021-02-06 00:00:00,-169.0,,2021,02,2021-02,06,2021-02-06
24021,2021-02-06 00:00:00,-272.0,,2021,02,2021-02,06,2021-02-06
24031,2021-02-06 00:00:00,-336.0,,2021,02,2021-02,06,2021-02-06
24033,2021-02-06 00:00:00,-271.5,,2021,02,2021-02,06,2021-02-06
24037,2021-02-06 00:00:00,-255.0,,2021,02,2021-02,06,2021-02-06
51013,2021-02-06 00:00:00,-398.5,,2021,02,2021-02,06,2021-02-06
51059,2021-02-06 00:00:00,-321.0,,2021,02,2021-02,06,2021-02-06
51061,2021-02-06 00:00:00,-283.5,,2021,02,2021-02,06,2021-02-06
51107,2021-02-06 00:00:00,-202.0,,2021,02,2021-02,06,2021-02-06
51153,2021-02-06 00:00:00,-248.5,,2021,02,2021-02,06,2021-02-06
51187,2021-02-06 00:00:00,-242.0,,2021,02,2021-02,06,2021-02-06
51510,2021-02-06 00:00:00,-135.0,,2021,02,2021-02,06,2021-02-06
51610,2021-02-06 00:00:00,-414.0,,2021,02,2021-02,06,2021-02-06
51683,2021-02-06 00:00:00,-230.0,,2021,02,2021-02,06,2021-02-06
11001,2021-02-07 00:00:00,-436.5,,2021,02,2021-02,07,2021-02-07
24009,2021-02-07 00:00:00,-206.0,,2021,02,2021-02,07,2021-02-07
24017,2021-02-07 00:00:00,-156.5,,2021,02,2021-02,07,2021-02-07
24021,2021-02-07 00:00:00,-251.5,,2021,02,2021-02,07,2021-02-07
24031,2021-02-07 00:00:00,-312.0,,2021,02,2021-02,07,2021-02-07
24033,2021-02-07 00:00:00,-116.5,,2021,02,2021-02,07,2021-02-07
24037,2021-02-07 00:00:00,-88.0,,2021,02,2021-02,07,2021-02-07
51013,2021-02-07 00:00:00,-140.5,,2021,02,2021-02,07,2021-02-07
51059,2021-02-07 00:00:00,-131.5,,2021,02,2021-02,07,2021-02-07
51061,2021-02-07 00:00:00,-254.0,,2021,02,2021-02,07,2021-02-07
51107,2021-02-07 00:00:00,-300.5,,2021,02,2021-02,07,2021-02-07
51153,2021-02-07 00:00:00,-220.0,,2021,02,2021-02,07,2021-02-07
51187,2021-02-07 00:00:00,-216.0,,2021,02,2021-02,07,2021-02-07
51510,2021-02-07 00:00:00,-121.5,,2021,02,2021-02,07,2021-02-07
51610,2021-02-07 00:00:00,-384.0,,2021,02,2021-02,07,2021-02-07
51683,2021-02-07 00:00:00,-444.5,,2021,02,2021-02,07,2021-02-07
11001,2021-02-08 00:00:00,-421.0,,2021,02,2021-02,08,2021-02-08
24009,2021-02-08 00:00:00,-470.5,,2021,02,2021-02,08,2021-02-08
24017,2021-02-08 00:00:00,-22.5,,2021,02,2021-02,08,2021-02-08
24021,2021-02-08 00:00:00,-193.5,,2021,02,2021-02,08,2021-02-08
24031,2021-02-08 00:00:00,-282.5,,2021,02,2021-02,08,2021-02-08
24033,2021-02-08 00:00:00,-222.0,,2021,02,2021-02,08,2021-02-08
24037,2021-02-08 00:00:00,-218.0,,2021,02,2021-02,08,2021-02-08
51013,2021-02-08 00:00:00,-129.5,,2021,02,2021-02,08,2021-02-08
51059,2021-02-08 00:00:00,-270.0,,2021,02,2021-02,08,2021-02-08
51061,2021-02-08 00:00:00,-212.5,,2021,02,2021-02,08,2021-02-08
51107,2021-02-08 00:00:00,-264.5,,2021,02,2021-02,08,2021-02-08
51153,2021-02-08 00:00:00,-194.5,,2021,02,2021-02,08,2021-02-08
51187,2021-02-08 00:00:00,-166.5,,2021,02,2021-02,08,2021-02-08
51510,2021-02-08 00:00:00,-191.0,,2021,02,2021-02,08,2021-02-08
51610,2021-02-08 00:00:00,-346.0,,2021,02,2021-02,08,2021-02-08
51683,2021-02-08 00:00:00,-443.5,,2021,02,2021-02,08,2021-02-08
11001,2021-02-09 00:00:00,-158.0,,2021,02,2021-02,09,2021-02-09
24009,2021-02-09 00:00:00,-126.5,,2021,02,2021-02,09,2021-02-09
24017,2021-02-09 00:00:00,-89.5,,2021,02,2021-02,09,2021-02-09
24021,2021-02-09 00:00:00,-486.5,,2021,02,2021-02,09,2021-02-09
24031,2021-02-09 00:00:00,-262.0,,2021,02,2021-02,09,2021-02-09
24033,2021-02-09 00:00:00,-200.0,,2021,02,2021-02,09,2021-02-09
24037,2021-02-09 00:00:00,-201.5,,2021,02,2021-02,09,2021-02-09
51013,2021-02-09 00:00:00,-348.0,,2021,02,2021-02,09,2021-02-09
51059,2021-02-09 00:00:00,-251.0,,2021,02,2021-02,09,2021-02-09
51061,2021-02-09 00:00:00,-184.0,,2021,02,2021-02,09,2021-02-09
51107,2021-02-09 00:00:00,-243.5,,2021,02,2021-02,09,2021-02-09
51153,2021-02-09 00:00:00,-178.5,,2021,02,2021-02,09,2021-02-09
51187,2021-02-09 00:00:00,-131.5,,2021,02,2021-02,09,2021-02-09
51510,2021-02-09 00:00:00,-253.0,,2021,02,2021-02,09,2021-02-09
51610,2021-02-09 00:00:00,-319.0,,2021,02,2021-02,09,2021-02-09
51683,2021-02-09 00:00:00,-366.0,,2021,02,2021-02,09,2021-02-09
11001,2021-02-10 00:00:00,-156.0,,2021,02,2021-02,10,2021-02-10
24009,2021-02-10 00:00:00,-183.5,,2021,02,2021-02,10,2021-02-10
24017,2021-02-10 00:00:00,-178.5,,2021,02,2021-02,10,2021-02-10
24021,2021-02-10 00:00:00,-383.5,,2021,02,2021-02,10,2021-02-10
24031,2021-02-10 00:00:00,-256.0,,2021,02,2021-02,10,2021-02-10
24033,2021-02-10 00:00:00,-190.5,,2021,02,2021-02,10,2021-02-10
24037,2021-02-10 00:00:00,-189.5,,2021,02,2021-02,10,2021-02-10
51013,2021-02-10 00:00:00,-346.5,,2021,02,2021-02,10,2021-02-10
51059,2021-02-10 00:00:00,-101.5,,2021,02,2021-02,10,2021-02-10
51061,2021-02-10 00:00:00,-170.0,,2021,02,2021-02,10,2021-02-10
51107,2021-02-10 00:00:00,-236.0,,2021,02,2021-02,10,2021-02-10
51153,2021-02-10 00:00:00,-173.5,,2021,02,2021-02,10,2021-02-10
51187,2021-02-10 00:00:00,-61.0,,2021,02,2021-02,10,2021-02-10
51510,2021-02-10 00:00:00,-179.5,,2021,02,2021-02,10,2021-02-10
51610,2021-02-10 00:00:00,-304.0,,2021,02,2021-02,10,2021-02-10
51683,2021-02-10 00:00:00,-332.0,,2021,02,2021-02,10,2021-02-10
11001,2021-02-11 00:00:00,-413.0,,2021,02,2021-02,11,2021-02-11
24009,2021-02-11 00:00:00,-371.5,,2021,02,2021-02,11,2021-02-11
24017,2021-02-11 00:00:00,-128.0,,2021,02,2021-02,11,2021-02-11
24021,2021-02-11 00:00:00,-518.0,,2021,02,2021-02,11,2021-02-11
24031,2021-02-11 00:00:00,-100.5,,2021,02,2021-02,11,2021-02-11
24033,2021-02-11 00:00:00,-204.0,,2021,02,2021-02,11,2021-02-11
24037,2021-02-11 00:00:00,-199.5,,2021,02,2021-02,11,2021-02-11
51013,2021-02-11 00:00:00,-354.5,,2021,02,2021-02,11,2021-02-11
51059,2021-02-11 00:00:00,-254.0,,2021,02,2021-02,11,2021-02-11
51061,2021-02-11 00:00:00,-191.0,,2021,02,2021-02,11,2021-02-11
51107,2021-02-11 00:00:00,-246.0,,2021,02,2021-02,11,2021-02-11
51153,2021-02-11 00:00:00,-185.0,,2021,02,2021-02,11,2021-02-11
51187,2021-02-11 00:00:00,-77.5,,2021,02,2021-02,11,2021-02-11
51510,2021-02-11 00:00:00,-260.0,,2021,02,2021-02,11,2021-02-11
51610,2021-02-11 00:00:00,-304.0,,2021,02,2021-02,11,2021-02-11
51683,2021-02-11 00:00:00,-379.0,,2021,02,2021-02,11,2021-02-11
11001,2021-02-12 00:00:00,-294.0,,2021,02,2021-02,12,2021-02-12
24009,2021-02-12 00:00:00,-347.5,,2021,02,2021-02,12,2021-02-12
24017,2021-02-12 00:00:00,-197.5,,2021,02,2021-02,12,2021-02-12
24021,2021-02-12 00:00:00,-349.5,,2021,02,2021-02,12,2021-02-12
24031,2021-02-12 00:00:00,-193.5,,2021,02,2021-02,12,2021-02-12
24033,2021-02-12 00:00:00,-203.5,,2021,02,2021-02,12,2021-02-12
24037,2021-02-12 00:00:00,-210.0,,2021,02,2021-02,12,2021-02-12
51013,2021-02-12 00:00:00,-120.5,,2021,02,2021-02,12,2021-02-12
51059,2021-02-12 00:00:00,-172.5,,2021,02,2021-02,12,2021-02-12
51061,2021-02-12 00:00:00,-118.0,,2021,02,2021-02,12,2021-02-12
51107,2021-02-12 00:00:00,-244.0,,2021,02,2021-02,12,2021-02-12
51153,2021-02-12 00:00:00,-185.0,,2021,02,2021-02,12,2021-02-12
51187,2021-02-12 00:00:00,-156.5,,2021,02,2021-02,12,2021-02-12
51510,2021-02-12 00:00:00,-259.5,,2021,02,2021-02,12,2021-02-12
51610,2021-02-12 00:00:00,-3.0,,2021,02,2021-02,12,2021-02-12
51683,2021-02-12 00:00:00,-380.5,,2021,02,2021-02,12,2021-02-12
11001,2021-02-13 00:00:00,-438.0,,2021,02,2021-02,13,2021-02-13
24009,2021-02-13 00:00:00,-162.5,,2021,02,2021-02,13,2021-02-13
24017,2021-02-13 00:00:00,-109.0,,2021,02,2021-02,13,2021-02-13
24021,2021-02-13 00:00:00,-615.0,,2021,02,2021-02,13,2021-02-13
24031,2021-02-13 00:00:00,-296.0,,2021,02,2021-02,13,2021-02-13
24033,2021-02-13 00:00:00,-233.5,,2021,02,2021-02,13,2021-02-13
24037,2021-02-13 00:00:00,-258.5,,2021,02,2021-02,13,2021-02-13
51013,2021-02-13 00:00:00,-383.5,,2021,02,2021-02,13,2021-02-13
51059,2021-02-13 00:00:00,-292.0,,2021,02,2021-02,13,2021-02-13
51061,2021-02-13 00:00:00,-264.5,,2021,02,2021-02,13,2021-02-13
51107,2021-02-13 00:00:00,-28.0,,2021,02,2021-02,13,2021-02-13
51153,2021-02-13 00:00:00,-102.0,,2021,02,2021-02,13,2021-02-13
51187,2021-02-13 00:00:00,-222.0,,2021,02,2021-02,13,2021-02-13
51510,2021-02-13 00:00:00,-294.0,,2021,02,2021-02,13,2021-02-13
51610,2021-02-13 00:00:00,-344.0,,2021,02,2021-02,13,2021-02-13
51683,2021-02-13 00:00:00,-605.0,,2021,02,2021-02,13,2021-02-13
11001,2021-02-14 00:00:00,-422.5,,2021,02,2021-02,14,2021-02-14
24009,2021-02-14 00:00:00,-342.5,,2021,02,2021-02,14,2021-02-14
24017,2021-02-14 00:00:00,-214.0,,2021,02,2021-02,14,2021-02-14
24021,2021-02-14 00:00:00,-130.0,,2021,02,2021-02,14,2021-02-14
24031,2021-02-14 00:00:00,-267.5,,2021,02,2021-02,14,2021-02-14
24033,2021-02-14 00:00:00,-217.5,,2021,02,2021-02,14,2021-02-14
24037,2021-02-14 00:00:00,-224.0,,2021,02,2021-02,14,2021-02-14
51013,2021-02-14 00:00:00,-363.5,,2021,02,2021-02,14,2021-02-14
51059,2021-02-14 00:00:00,-263.0,,2021,02,2021-02,14,2021-02-14
51061,2021-02-14 00:00:00,-230.0,,2021,02,2021-02,14,2021-02-14
51107,2021-02-14 00:00:00,-246.5,,2021,02,2021-02,14,2021-02-14
51153,2021-02-14 00:00:00,-196.0,,2021,02,2021-02,14,2021-02-14
51187,2021-02-14 00:00:00,-184.0,,2021,02,2021-02,14,2021-02-14
51510,2021-02-14 00:00:00,-271.0,,2021,02,2021-02,14,2021-02-14
51610,2021-02-14 00:00:00,-327.0,,2021,02,2021-02,14,2021-02-14
51683,2021-02-14 00:00:00,-524.0,,2021,02,2021-02,14,2021-02-14
11001,2021-02-15 00:00:00,-425.0,,2021,02,2021-02,15,2021-02-15
24009,2021-02-15 00:00:00,-417.5,,2021,02,2021-02,15,2021-02-15
24017,2021-02-15 00:00:00,-200.0,,2021,02,2021-02,15,2021-02-15
24021,2021-02-15 00:00:00,-392.0,,2021,02,2021-02,15,2021-02-15
24031,2021-02-15 00:00:00,-259.5,,2021,02,2021-02,15,2021-02-15
24033,2021-02-15 00:00:00,-136.0,,2021,02,2021-02,15,2021-02-15
24037,2021-02-15 00:00:00,-211.5,,2021,02,2021-02,15,2021-02-15
51013,2021-02-15 00:00:00,-357.0,,2021,02,2021-02,15,2021-02-15
51059,2021-02-15 00:00:00,-251.5,,2021,02,2021-02,15,2021-02-15
51061,2021-02-15 00:00:00,-226.5,,2021,02,2021-02,15,2021-02-15
51107,2021-02-15 00:00:00,-233.0,,2021,02,2021-02,15,2021-02-15
51153,2021-02-15 00:00:00,-85.5,,2021,02,2021-02,15,2021-02-15
51187,2021-02-15 00:00:00,-179.0,,2021,02,2021-02,15,2021-02-15
51510,2021-02-15 00:00:00,-105.5,,2021,02,2021-02,15,2021-02-15
51610,2021-02-15 00:00:00,-32.0,,2021,02,2021-02,15,2021-02-15
51683,2021-02-15 00:00:00,-520.0,,2021,02,2021-02,15,2021-02-15
11001,2021-02-16 00:00:00,-427.5,,2021,02,2021-02,16,2021-02-16
24009,2021-02-16 00:00:00,-141.5,,2021,02,2021-02,16,2021-02-16
24017,2021-02-16 00:00:00,-210.5,,2021,02,2021-02,16,2021-02-16
24021,2021-02-16 00:00:00,-415.0,,2021,02,2021-02,16,2021-02-16
24031,2021-02-16 00:00:00,-260.5,,2021,02,2021-02,16,2021-02-16
24033,2021-02-16 00:00:00,-96.0,,2021,02,2021-02,16,2021-02-16
24037,2021-02-16 00:00:00,-217.0,,2021,02,2021-02,16,2021-02-16
51013,2021-02-16 00:00:00,-361.5,,2021,02,2021-02,16,2021-02-16
51059,2021-02-16 00:00:00,-256.0,,2021,02,2021-02,16,2021-02-16
51061,2021-02-16 00:00:00,-23.0,,2021,02,2021-02,16,2021-02-16
51107,2021-02-16 00:00:00,-234.5,,2021,02,2021-02,16,2021-02-16
51153,2021-02-16 00:00:00,-119.0,,2021,02,2021-02,16,2021-02-16
51187,2021-02-16 00:00:00,-102.5,,2021,02,2021-02,16,2021-02-16
51510,2021-02-16 00:00:00,-263.5,,2021,02,2021-02,16,2021-02-16
51610,2021-02-16 00:00:00,-331.0,,2021,02,2021-02,16,2021-02-16
