index,zips,date,median_listing_price,active_listing_count,year,month,yearmonth,netinflow,countyfips,countyname,cityid,cityname,czname,statename,statefips,stateabbrev,county_pop2019,ZIP,USPS_ZIP_PREF_CITY,RES_RATIO_x,BUS_RATIO_x,OTH_RATIO,TOT_RATIO_x,TOT_RATIO_y,RES_RATIO_y,BUS_RATIO_y,nearest_city,distance
380009,20002,2019-02-01,650000.0,122.0,2019,02,201902,-90.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380010,20002,2019-03-01,674957.0,126.0,2019,03,201903,-30.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380011,20002,2019-04-01,662450.0,129.0,2019,04,201904,-126.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380012,20002,2019-05-01,669950.0,142.0,2019,05,201905,-64.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380013,20002,2019-06-01,695000.0,162.0,2019,06,201906,-73.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380014,20002,2019-07-01,685000.0,172.0,2019,07,201907,-217.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380015,20002,2019-08-01,666529.0,184.0,2019,08,201908,-206.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380016,20002,2019-09-01,686979.0,207.0,2019,09,201909,-126.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380017,20002,2019-10-01,679450.0,215.0,2019,10,201910,-79.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380018,20002,2019-11-01,685000.0,191.0,2019,11,201911,-79.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380019,20002,2019-12-01,669995.0,148.0,2019,12,201912,-93.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380020,20002,2020-01-01,677425.0,137.0,2020,01,202001,-62.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380021,20002,2020-02-01,649900.0,123.0,2020,02,202002,-115.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380022,20002,2020-03-01,649950.0,126.0,2020,03,202003,-204.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380023,20002,2020-04-01,692613.0,140.0,2020,04,202004,-333.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380024,20002,2020-05-01,724900.0,153.0,2020,05,202005,-312.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380025,20002,2020-06-01,722450.0,174.0,2020,06,202006,-303.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380026,20002,2020-07-01,709450.0,181.0,2020,07,202007,-285.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380027,20002,2020-08-01,670000.0,172.0,2020,08,202008,-446.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380028,20002,2020-09-01,666350.0,186.0,2020,09,202009,-258.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380029,20002,2020-10-01,649900.0,213.0,2020,10,202010,-365.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380030,20002,2020-11-01,649900.0,213.0,2020,11,202011,-323.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380031,20002,2020-12-01,667450.0,180.0,2020,12,202012,-242.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380032,20002,2021-01-01,659900.0,159.0,2021,01,202101,-251.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380033,20002,2021-02-01,646500.0,150.0,2021,02,202102,-207.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380034,20002,2021-03-01,649250.0,161.0,2021,03,202103,-202.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380035,20002,2021-04-01,649900.0,179.0,2021,04,202104,-141.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380036,20002,2021-05-01,649900.0,188.0,2021,05,202105,-150.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380037,20002,2021-06-01,629900.0,215.0,2021,06,202106,-207.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380038,20002,2021-07-01,635000.0,208.0,2021,07,202107,-152.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380039,20002,2021-08-01,649950.0,219.0,2021,08,202108,-50.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380040,20002,2021-09-01,667400.0,245.0,2021,09,202109,-29.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380041,20002,2021-10-01,650000.0,259.0,2021,10,202110,-19.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380042,20002,2021-11-01,650000.0,239.0,2021,11,202111,-62.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380043,20002,2021-12-01,654950.0,188.0,2021,12,202112,-85.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380044,20002,2022-01-01,649900.0,147.0,2022,01,202201,-12.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380045,20002,2022-02-01,637450.0,147.0,2022,02,202202,-25.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380046,20002,2022-03-01,644450.0,176.0,2022,03,202203,-49.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380047,20002,2022-04-01,659999.0,175.0,2022,04,202204,40.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20002.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,4.907936323432535
380048,20003,2016-07-01,784900.0,46.0,2016,07,201607,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380049,20003,2016-08-01,764000.0,45.0,2016,08,201608,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380050,20003,2016-09-01,722289.0,56.0,2016,09,201609,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380051,20003,2016-10-01,800000.0,64.0,2016,10,201610,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380052,20003,2016-11-01,799000.0,57.0,2016,11,201611,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380053,20003,2016-12-01,799500.0,55.0,2016,12,201612,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380054,20003,2017-01-01,824500.0,54.0,2017,01,201701,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380055,20003,2017-02-01,725000.0,55.0,2017,02,201702,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380056,20003,2017-03-01,749998.0,50.0,2017,03,201703,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380057,20003,2017-04-01,824000.0,49.0,2017,04,201704,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380058,20003,2017-05-01,769500.0,57.0,2017,05,201705,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380059,20003,2017-06-01,859000.0,70.0,2017,06,201706,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380060,20003,2017-07-01,870000.0,66.0,2017,07,201707,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380061,20003,2017-08-01,864900.0,50.0,2017,08,201708,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380062,20003,2017-09-01,775000.0,59.0,2017,09,201709,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380063,20003,2017-10-01,759900.0,66.0,2017,10,201710,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380064,20003,2017-11-01,779900.0,63.0,2017,11,201711,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380065,20003,2017-12-01,740000.0,50.0,2017,12,201712,,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380066,20003,2018-01-01,739500.0,48.0,2018,01,201801,34.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380067,20003,2018-02-01,669900.0,48.0,2018,02,201802,14.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380068,20003,2018-03-01,649000.0,63.0,2018,03,201803,59.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380069,20003,2018-04-01,625000.0,74.0,2018,04,201804,52.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380070,20003,2018-05-01,674450.0,73.0,2018,05,201805,48.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380071,20003,2018-06-01,649900.0,78.0,2018,06,201806,83.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380072,20003,2018-07-01,749700.0,82.0,2018,07,201807,79.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380073,20003,2018-08-01,749500.0,74.0,2018,08,201808,-17.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380074,20003,2018-09-01,749500.0,87.0,2018,09,201809,75.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380075,20003,2018-10-01,774975.0,95.0,2018,10,201810,-57.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380076,20003,2018-11-01,778500.0,87.0,2018,11,201811,31.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380077,20003,2018-12-01,775000.0,66.0,2018,12,201812,-56.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380078,20003,2019-01-01,782248.0,69.0,2019,01,201901,-4.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380079,20003,2019-02-01,750000.0,63.0,2019,02,201902,10.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380080,20003,2019-03-01,772143.0,62.0,2019,03,201903,-32.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380081,20003,2019-04-01,772093.0,66.0,2019,04,201904,-40.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380082,20003,2019-05-01,774500.0,75.0,2019,05,201905,76.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380083,20003,2019-06-01,749900.0,62.0,2019,06,201906,45.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380084,20003,2019-07-01,749900.0,63.0,2019,07,201907,40.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380085,20003,2019-08-01,758471.0,69.0,2019,08,201908,-53.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380086,20003,2019-09-01,779900.0,80.0,2019,09,201909,61.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380087,20003,2019-10-01,799900.0,89.0,2019,10,201910,14.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380088,20003,2019-11-01,799900.0,82.0,2019,11,201911,69.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380089,20003,2019-12-01,787400.0,65.0,2019,12,201912,-24.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380090,20003,2020-01-01,784000.0,59.0,2020,01,202001,2.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380091,20003,2020-02-01,874900.0,55.0,2020,02,202002,50.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380092,20003,2020-03-01,882450.0,52.0,2020,03,202003,-101.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380093,20003,2020-04-01,837500.0,65.0,2020,04,202004,-162.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380094,20003,2020-05-01,799900.0,76.0,2020,05,202005,-109.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380095,20003,2020-06-01,809950.0,72.0,2020,06,202006,-62.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380096,20003,2020-07-01,799900.0,73.0,2020,07,202007,-105.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380097,20003,2020-08-01,779900.0,78.0,2020,08,202008,5.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
380098,20003,2020-09-01,762200.0,93.0,2020,09,202009,-63.0,11001.0,District Of Columbia,29.0,Washington,Washington DC,District Of Columbia,11.0,DC,705749.0,20003.0,WASHINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,5.272470336396337
