countyfips,countyname,cityid,cityname,czname,statename,statefips,stateabbrev,county_pop2019,ZIP,USPS_ZIP_PREF_CITY,RES_RATIO_x,BUS_RATIO_x,OTH_RATIO,TOT_RATIO_x,TOT_RATIO_y,RES_RATIO_y,BUS_RATIO_y,nearest_city,distance
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95111,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,8.468360355233562
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95112,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,0.7577021172400242
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95113,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,0.7062396787415164
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95116,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,3.502421865258106
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95117,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,7.112607820105213
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95118,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,9.387864400512177
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95119,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,15.308383028873713
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95120,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,17.584059419786424
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95121,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,8.125086837253194
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95122,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,4.9969769064848375
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95123,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,11.827542795873836
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95124,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,9.692416056693506
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95125,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,4.996099075376687
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95126,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,2.782196328697362
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95127,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,8.607346328929987
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95128,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,4.88657865744828
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95129,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,10.516290414260876
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95130,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,11.000659541955546
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95131,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,5.275253565310023
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95132,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,15.627150047916603
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95133,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,4.354986892048393
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95134,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,10.91872008484383
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95135,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,21.384357628173685
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95136,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,8.597532999998892
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95138,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,17.270581355072196
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95139,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,16.95638229382639
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95140,MOUNT HAMILTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,24.5750924137506
6085.0,Santa Clara,12.0,San Jose,San Jose,California,6.0,CA,1927852.0,95148,SAN JOSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Jose,9.940539114595857
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94102,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,1.0668997681406984
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94103,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,0.8515540183225234
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94104,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.8504546157727035
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94105,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,3.219330762598139
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94107,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.072597334820833
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94108,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.6439013986278694
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94109,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.829338388485694
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94110,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.2596679022909423
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94111,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,3.7746775721633723
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94112,SAN FRANCISCO,0.9997732529137,0.9965307892454467,1.0,0.9996249531191399,0.9996249531191399,0.9997732529137,0.9965307892454467,San Francisco,5.871667928801753
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94114,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,1.8954907383920212
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94115,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.333681967109857
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94116,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,6.416087139565112
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94117,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.4307263240982673
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94118,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,3.907019410953022
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94121,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,6.604889008105756
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94122,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,5.855382015305749
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94123,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,3.797275385517232
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94124,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,5.617895431767194
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94127,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,5.102391240013591
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94129,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,4.947634868813916
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94130,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,7.158191365364156
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94131,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,3.2743040397148313
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94132,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,7.740075379803828
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94133,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,3.9204971953034184
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94134,SAN FRANCISCO,0.9975961538461539,0.9967320261437909,0.997134670487106,0.9975448255338144,0.9975448255338144,0.9975961538461539,0.9967320261437909,San Francisco,5.468350413261261
6075.0,San Francisco,21.0,San Francisco,San Francisco,California,6.0,CA,881549.0,94158,SAN FRANCISCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,2.913049451488059
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94501,ALAMEDA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,12.470283437648302
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94502,ALAMEDA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,15.74900417246564
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94536,FREMONT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,44.506670718075
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94538,FREMONT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,50.52686829209545
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94539,FREMONT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,52.82893154176959
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94541,HAYWARD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,31.335553461830738
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94542,HAYWARD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,35.810090343514304
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94544,HAYWARD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,35.30593656714058
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94545,HAYWARD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,31.575454275242517
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94546,CASTRO VALLEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,30.27727960595465
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94550,LIVERMORE,0.9954653308726602,0.9992603550295858,1.0,0.9958329341890986,0.9958329341890986,0.9954653308726602,0.9992603550295858,San Francisco,79.32378568520639
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94551,LIVERMORE,0.9936117936117936,0.9996061441512406,1.0,0.9946340964840557,0.9946340964840557,0.9936117936117936,0.9996061441512406,San Francisco,58.971940817180474
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94552,CASTRO VALLEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,35.40349325597514
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94555,FREMONT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,37.50368549376724
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94560,NEWARK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,45.063151228181695
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94566,PLEASANTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,51.90129882342013
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94568,DUBLIN,0.9996490270249191,1.0,1.0,0.9996820012719949,0.9996820012719949,0.9996490270249191,1.0,San Francisco,44.8180726807538
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94577,SAN LEANDRO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,23.07913905974732
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94578,SAN LEANDRO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,26.84372621250246
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94579,SAN LEANDRO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,24.89207999729696
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94580,SAN LORENZO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,27.313694471710058
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94586,SUNOL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,54.35239705357213
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94587,UNION CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,39.86918569153484
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94588,PLEASANTON,0.985979694730299,1.0,1.0,0.9884468726879517,0.9884468726879517,0.985979694730299,1.0,San Francisco,49.1967059749948
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94601,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,17.692226791545416
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94602,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,19.04403508409347
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94603,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,21.46036516001353
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94605,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,23.7202886278905
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94606,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,15.532546234219923
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94607,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,11.198425273782583
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94608,EMERYVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,13.681372958303678
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94609,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,15.425511231244718
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94610,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,16.256271961615358
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94611,OAKLAND,0.9969718380942768,1.0,1.0,0.9972561393881191,0.9972561393881191,0.9969718380942768,1.0,San Francisco,20.121105444807917
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94612,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,13.929638613961709
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94613,OAKLAND,0.0,1.0,0.0,1.0,1.0,0.0,1.0,San Francisco,20.865359663566245
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94618,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,17.9970312319797
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94619,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,24.626381554943645
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94621,OAKLAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,18.012215683672487
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94702,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,15.84236759109921
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94703,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,16.41646626154934
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94704,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,17.8099945053852
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94705,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,19.144387017707498
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94706,ALBANY,0.9974975519529975,0.9940968122786304,1.0,0.9973728654531807,0.9973728654531807,0.9974975519529975,0.9940968122786304,San Francisco,17.21331495463302
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94707,BERKELEY,0.7881589618815896,0.8887070376432079,0.7391304347826086,0.7964472917880023,0.7964472917880023,0.7881589618815896,0.8887070376432079,San Francisco,18.862157478512326
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94708,BERKELEY,0.8058450848150419,0.4827586206896552,0.9761904761904762,0.8053988718775181,0.8053988718775181,0.8058450848150419,0.4827586206896552,San Francisco,20.273832905389433
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94709,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,18.113256908305676
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94710,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,14.430928895923268
6001.0,Alameda,41.0,Oakland,San Francisco,California,6.0,CA,1671329.0,94720,BERKELEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,18.521753213305754
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94503,AMERICAN CANYON,0.9953129724826126,0.9976905311778291,1.0,0.9955394480066908,0.9955394480066908,0.9953129724826126,0.9976905311778291,San Francisco,48.24921872636237
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94508,ANGWIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,89.66085689350467
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94515,CALISTOGA,0.909636831569917,0.9709302325581395,0.9945652173913043,0.9187577639751553,0.9187577639751553,0.909636831569917,0.9709302325581395,San Francisco,97.60120700459206
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94558,NAPA,0.9994565032779646,1.0,0.9940298507462687,0.9993869168046103,0.9993869168046103,0.9994565032779646,1.0,San Francisco,76.34450941067813
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94559,NAPA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,52.36342264033067
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94567,POPE VALLEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,104.13844793035663
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94573,RUTHERFORD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,76.55379713357242
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94574,SAINT HELENA,0.9979575163398693,0.9988713318284425,1.0,0.9981614574628113,0.9981614574628113,0.9979575163398693,0.9988713318284425,San Francisco,85.83816484010897
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94576,DEER PARK,1.0,0.0,1.0,1.0,1.0,1.0,0.0,San Francisco,86.75346740084093
6055.0,Napa,,,San Francisco,California,6.0,CA,137744.0,94599,YOUNTVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,71.29025179169386
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94505,DISCOVERY BAY,0.9904790240999702,0.9961832061068703,0.8333333333333334,0.9900199600798403,0.9900199600798403,0.9904790240999702,0.9961832061068703,San Francisco,73.11607404217662
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94506,DANVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,44.72934651818432
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94507,ALAMO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,36.140762678604176
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94509,ANTIOCH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,58.9435133018044
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94511,BETHEL ISLAND,1.0,0.0,1.0,1.0,1.0,1.0,0.0,San Francisco,74.16049303766906
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94513,BRENTWOOD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,68.09209015990876
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94514,BYRON,0.940677966101695,0.7631578947368421,0.9523809523809523,0.9249394673123487,0.9249394673123487,0.940677966101695,0.7631578947368421,San Francisco,70.30266434710394
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94516,CANYON,0.0,0.0,1.0,1.0,1.0,0.0,0.0,San Francisco,23.486368121122403
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94517,CLAYTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,49.38140715077339
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94518,CONCORD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,40.25851791489913
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94519,CONCORD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,43.17027305136075
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94520,CONCORD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,41.64032126928195
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94521,CONCORD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,45.63965030888525
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94523,PLEASANT HILL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,36.452093624870436
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94525,CROCKETT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,35.49744789931775
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94526,DANVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,38.03625969887046
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94528,DIABLO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,42.05804765378336
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94530,EL CERRITO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,19.940897831037773
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94531,ANTIOCH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,60.5536437584063
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94547,HERCULES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,30.08223406278698
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94548,KNIGHTSEN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,71.13750079433116
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94549,LAFAYETTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,30.31694426282375
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94553,MARTINEZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,35.1787932467862
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94556,MORAGA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,27.91635500415023
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94561,OAKLEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,68.59968906971194
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94563,ORINDA,0.9995149163230658,1.0,1.0,0.9995635093845482,0.9995635093845482,0.9995149163230658,1.0,San Francisco,24.005296297256773
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94564,PINOLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,27.65982529196392
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94565,PITTSBURG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,52.61612423207956
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94569,PORT COSTA,1.0,0.0,1.0,1.0,1.0,1.0,0.0,San Francisco,36.12611898310755
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94572,RODEO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,San Francisco,32.69945340584724
6013.0,Contra Costa,,,San Francisco,California,6.0,CA,1153526.0,94575,MORAGA,0.0,1.0,0.0,1.0,1.0,0.0,1.0,San Francisco,28.378914867007985
