countyfips,date,commercial,new_case_count
24009,2020-04-14,-205.5,8.0
24009,2020-04-15,-304.5,7.0
24009,2020-04-16,-293.0,5.0
24009,2020-04-17,-286.5,5.0
24009,2020-04-18,-294.0,4.0
24009,2020-04-19,-263.5,3.0
24009,2020-04-20,-250.0,3.0
24009,2020-04-21,-90.0,2.0
24009,2020-04-22,-236.5,2.0
24009,2020-04-23,-235.0,3.0
24009,2020-04-24,-234.0,2.0
24009,2020-04-25,-217.5,3.0
24009,2020-04-26,-222.5,3.0
24009,2020-04-27,-445.5,3.0
24009,2020-04-28,-575.0,3.0
24009,2020-04-29,-522.5,3.0
24009,2020-04-30,-548.0,4.0
24009,2020-05-01,-456.5,5.0
24009,2020-05-02,-157.5,4.0
24009,2020-05-03,-130.0,4.0
24009,2020-05-04,-427.5,5.0
24009,2020-05-05,-65.0,5.0
24009,2020-05-06,43.0,6.0
24009,2020-05-07,52.0,6.0
24009,2020-05-08,202.0,4.0
24009,2020-05-09,-123.5,6.0
24009,2020-05-10,315.0,6.0
24009,2020-05-11,223.5,5.0
24009,2020-05-12,165.0,5.0
24009,2020-05-13,310.0,4.0
24009,2020-05-14,-115.0,5.0
24009,2020-05-15,215.5,5.0
24009,2020-05-16,171.5,5.0
24009,2020-05-17,131.0,5.0
24009,2020-05-18,199.0,5.0
24009,2020-05-19,261.0,6.0
24009,2020-05-20,-96.5,6.0
24009,2020-05-21,-90.0,8.0
24009,2020-05-22,361.5,9.0
24009,2020-05-23,-43.0,9.0
24009,2020-05-24,-32.0,9.0
24009,2020-05-25,-21.0,9.0
24009,2020-05-26,49.0,8.0
24009,2020-05-27,-29.0,8.0
24009,2020-05-28,-39.0,6.0
24009,2020-05-29,-36.0,5.0
24009,2020-05-30,400.0,5.0
24009,2020-05-31,401.5,5.0
24009,2020-06-01,-10.0,6.0
24009,2020-06-02,-1.5,6.0
24009,2020-06-03,5.0,5.0
24009,2020-06-04,-400.0,5.0
24009,2020-06-05,-369.5,3.0
24009,2020-06-06,-330.5,3.0
24009,2020-06-07,-264.5,2.0
24009,2020-06-08,-263.5,2.0
24009,2020-06-09,-234.0,2.0
24009,2020-06-10,75.0,2.0
24009,2020-06-11,-261.0,2.0
24009,2020-06-12,76.5,2.0
24009,2020-06-13,-191.0,3.0
24009,2020-06-14,-212.5,2.0
24009,2020-06-15,-270.0,2.0
24009,2020-06-16,-191.5,2.0
24009,2020-06-17,-238.5,3.0
24009,2020-06-18,-180.0,3.0
24009,2020-06-19,-175.0,3.0
24009,2020-06-20,-225.0,3.0
24009,2020-06-21,-197.0,3.0
24009,2020-06-22,-240.0,3.0
24009,2020-06-23,-197.0,3.0
24009,2020-06-24,-83.0,3.0
24009,2020-06-25,-84.5,3.0
24009,2020-06-26,89.0,2.0
24009,2020-06-27,92.0,2.0
24009,2020-06-28,-30.0,2.0
24009,2020-06-29,1.5,2.0
24009,2020-06-30,12.0,2.0
24009,2020-07-01,3.5,2.0
24009,2020-07-02,9.5,2.0
24009,2020-07-03,115.5,2.0
24009,2020-07-04,5.0,2.0
24009,2020-07-05,150.0,2.0
24009,2020-07-06,514.0,1.0
24009,2020-07-07,8.0000000133,1.0
24009,2020-07-08,-66.0,1.0
24009,2020-07-09,-37.5,2.0
24009,2020-07-10,-129.5,3.0
24009,2020-07-11,-113.0,4.0
24009,2020-07-12,307.0,4.0
24009,2020-07-13,307.5,4.0
24009,2020-07-14,-103.5,5.0
24009,2020-07-15,-89.5,5.0
24009,2020-07-16,51.5,5.0
24009,2020-07-17,-88.5,6.0
24009,2020-07-18,-89.5,5.0
24009,2020-07-19,50.0,6.0
24009,2020-07-20,321.5,6.0
24009,2020-07-21,243.0,5.0
24009,2020-07-22,-303.0,6.0
24009,2020-07-23,57.0,6.0
24009,2020-07-24,14.0,5.0
24009,2020-07-25,21.5,6.0
24009,2020-07-26,57.0,6.0
24009,2020-07-27,340.5,7.0
24009,2020-07-28,333.0,8.0
24009,2020-07-29,214.5,8.0
24009,2020-07-30,-189.0,8.0
24009,2020-07-31,157.0,10.0
24009,2020-08-01,142.5,12.0
24009,2020-08-02,78.5,12.0
24009,2020-08-03,136.0,13.0
24009,2020-08-04,-114.0,14.0
24009,2020-08-05,-114.5,14.0
24009,2020-08-06,-164.0,15.0
24009,2020-08-07,-143.0,12.0
24009,2020-08-08,-355.5,10.0
24009,2020-08-09,-207.0,11.0
24009,2020-08-10,-264.5,10.0
24009,2020-08-11,14.0,9.0
24009,2020-08-12,-93.0,8.0
24009,2020-08-13,-164.5,8.0
24009,2020-08-14,-178.5,8.0
24009,2020-08-15,-200.0,7.0
24009,2020-08-16,-350.0,6.0
24009,2020-08-17,-468.6,5.0
24009,2020-08-18,-587.2,5.0
24009,2020-08-19,-705.8,5.0
24009,2020-08-20,-824.4,4.0
24009,2020-08-21,-943.0,5.0
24009,2020-08-22,-971.0,4.0
24009,2020-08-24,-934.3913043478261,3.0
24009,2020-08-25,-897.7826086956521,3.0
24009,2020-08-26,-861.1739130434783,3.0
24009,2020-08-27,-824.5652173913044,2.0
24009,2020-08-28,-787.9565217391305,3.0
24009,2020-08-29,-751.3478260869565,3.0
24009,2020-08-31,-714.7391304347826,3.0
24009,2020-09-01,-678.1304347826087,4.0
24009,2020-09-02,-641.5217391304348,4.0
24009,2020-09-03,-604.9130434782609,3.0
24009,2020-09-04,-568.304347826087,4.0
24009,2020-09-05,-531.695652173913,4.0
24009,2020-09-07,-495.0869565217391,5.0
24009,2020-09-08,-458.47826086956525,6.0
24009,2020-09-09,-421.86956521739125,6.0
24009,2020-09-10,-385.2608695652174,7.0
24009,2020-09-11,-348.6521739130435,6.0
24009,2020-09-12,-312.0434782608695,6.0
24009,2020-09-13,-275.4347826086956,6.0
24009,2020-09-14,-238.82608695652175,7.0
24009,2020-09-15,-202.21739130434776,7.0
24009,2020-09-16,-165.60869565217388,7.0
24009,2020-09-17,-129.0,8.0
24009,2020-09-18,-328.5,8.0
24009,2020-09-19,-385.0,7.0
24009,2020-09-20,-278.5,6.0
24009,2020-09-21,-250.0,6.0
24009,2020-09-22,-271.5,5.0
24009,2020-09-23,-243.0,5.0
24009,2020-09-24,-200.0,4.0
24009,2020-09-25,118.0,5.0
24009,2020-09-26,-434.5,5.0
24009,2020-09-27,-421.5,5.0
24009,2020-09-28,-492.5,5.0
24009,2020-09-29,90.0,7.0
24009,2020-09-30,164.0,7.0
24009,2020-10-01,56.5,7.0
24009,2020-10-02,-385.5,9.0
24009,2020-10-03,-278.5,9.0
24009,2020-10-04,-214.0,9.0
24009,2020-10-05,-221.5,8.0
24009,2020-10-06,-193.0,8.0
24009,2020-10-07,-369.5,9.0
24009,2020-10-08,-214.5,9.0
24009,2020-10-09,-243.0,8.0
24009,2020-10-10,-314.5,8.0
24009,2020-10-11,50.0,9.0
24009,2020-10-12,-6.0,9.0
24009,2020-10-13,55.0,8.0
24009,2020-10-14,87.0,7.0
24009,2020-10-15,34.5,6.0
24009,2020-10-16,220.0,7.0
24009,2020-10-17,148.0,8.0
24009,2020-10-18,295.5,7.0
24009,2020-10-19,366.5,7.0
24009,2020-10-20,367.0,8.0
24009,2020-10-21,-61.5,9.0
24009,2020-10-22,-62.5,9.0
24009,2020-10-23,59.0,8.0
24009,2020-10-24,135.0,7.0
24009,2020-10-25,56.0,7.0
24009,2020-10-26,48.5,7.0
24009,2020-10-27,64.5,6.0
24009,2020-10-28,66.0,6.0
24009,2020-10-29,294.0,6.0
24009,2020-10-30,3.0,6.0
24009,2020-10-31,100.5,6.0
24009,2020-11-01,-59.5,7.0
24009,2020-11-02,108.5,6.0
24009,2020-11-03,74.0,7.0
24009,2020-11-04,13.0,6.0
24009,2020-11-05,75.5,8.0
24009,2020-11-06,9.0,10.0
24009,2020-11-07,-196.5,9.0
24009,2020-11-08,-407.0,9.0
24009,2020-11-09,-478.4999999734,10.0
24009,2020-11-10,-126.0,10.0
24009,2020-11-11,423.0,10.0
24009,2020-11-12,-6.0000000133,10.0
24009,2020-11-13,79.5,11.0
24009,2020-11-14,2.0,11.0
24009,2020-11-15,64.0,13.0
24009,2020-11-16,-149.5,13.0
24009,2020-11-17,-222.5,13.0
24009,2020-11-18,277.5,15.0
24009,2020-11-19,-17.5,17.0
24009,2020-11-20,-14.5,14.0
24009,2020-11-21,-71.0,15.0
24009,2020-11-22,-5.0,15.0
24009,2020-11-23,56.0,15.0
24009,2020-11-24,-54.5,15.0
24009,2020-11-25,1.5,17.0
24009,2020-11-26,-94.4999999867,14.0
24009,2020-11-27,17.5,14.0
24009,2020-11-28,-61.5,14.0
24009,2020-11-29,58.0,16.0
24009,2020-11-30,350.0,17.0
24009,2020-12-01,-77.5,17.0
24009,2020-12-02,-205.0,16.0
24009,2020-12-03,-232.5,19.0
24009,2020-12-04,-261.0,21.0
24009,2020-12-05,-183.0,21.0
24009,2020-12-06,-68.0,20.0
24009,2020-12-07,-189.0,21.0
24009,2020-12-08,-241.5,22.0
24009,2020-12-09,-247.5,24.0
24009,2020-12-10,-277.5,22.0
24009,2020-12-11,-247.0,19.0
24009,2020-12-12,-225.0,21.0
24009,2020-12-13,-181.0,20.0
24009,2020-12-14,-192.0,21.0
24009,2020-12-15,-57.0000000266,21.0
24009,2020-12-16,-124.0,18.0
24009,2020-12-17,65.0,18.0
24009,2020-12-18,78.5,21.0
24009,2020-12-19,50.5,18.0
24009,2020-12-20,-2.0,18.0
24009,2020-12-21,141.0,17.0
24009,2020-12-22,-440.5,17.0
24009,2020-12-23,-75.0,19.0
24009,2020-12-24,-318.5,19.0
24009,2020-12-25,-274.0,20.0
24009,2020-12-26,19.0,21.0
24009,2020-12-27,-422.5,23.0
24009,2020-12-28,-207.0,21.0
24009,2020-12-29,-86.0,22.0
24009,2020-12-30,-238.0,21.0
24009,2020-12-31,-201.5,22.0
24009,2021-01-01,-161.0,23.0
24009,2021-01-02,-583.5,25.0
24009,2021-01-03,-590.0,26.0
24009,2021-01-04,-165.0,31.0
24009,2021-01-05,-172.5,30.0
24009,2021-01-06,-504.5,32.0
24009,2021-01-07,-179.5,40.0
24009,2021-01-08,-485.0,39.0
24009,2021-01-09,-442.0,44.0
24009,2021-01-10,-286.5,49.0
24009,2021-01-11,-389.0,53.0
24009,2021-01-12,-106.5,56.0
24009,2021-01-13,-420.0,56.0
24009,2021-01-14,-425.0,49.0
24009,2021-01-15,-429.0,51.0
24009,2021-01-16,-439.5,51.0
24009,2021-01-17,-123.0,47.0
24009,2021-01-18,-459.5,43.0
24009,2021-01-19,-466.0,45.0
24009,2021-01-20,-16.0,43.0
24009,2021-01-21,-502.0,43.0
24009,2021-01-22,-493.5,40.0
24009,2021-01-23,-516.0,37.0
24009,2021-01-24,-512.5,35.0
24009,2021-01-25,-435.0,31.0
24009,2021-01-26,-137.5,27.0
24009,2021-01-27,-629.5,26.0
24009,2021-01-28,-137.5,27.0
24009,2021-01-29,-442.0,28.0
24009,2021-01-30,-14.5,24.0
24009,2021-01-31,-571.0,22.0
24009,2021-02-01,-71.5,22.0
24009,2021-02-02,-216.0,21.0
24009,2021-02-03,-214.0,20.0
24009,2021-02-04,-69.0,18.0
24009,2021-02-05,-77.5,16.0
24009,2021-02-06,-225.0,15.0
24009,2021-02-07,-206.0,15.0
24009,2021-02-08,-470.5,13.0
24009,2021-02-09,-126.5,13.0
24009,2021-02-10,-183.5,13.0
24009,2021-02-11,-371.5,12.0
24009,2021-02-12,-347.5,11.0
24009,2021-02-13,-162.5,9.0
24009,2021-02-14,-342.5,8.0
24009,2021-02-15,-417.5,9.0
24009,2021-02-16,-141.5,9.0
24009,2021-02-17,-413.0,8.0
24009,2021-02-18,-210.5,7.0
24009,2021-02-19,-230.0,6.0
24009,2021-02-20,-199.0,7.0
24009,2021-02-21,-194.5,6.0
24009,2021-02-22,-205.5,6.0
24009,2021-02-23,-20.0,5.0
24009,2021-02-24,-215.0,5.0
24009,2021-02-25,-444.0,5.0
24009,2021-02-26,-301.5,5.0
24009,2021-02-27,-286.0,5.0
24009,2021-02-28,-318.5,6.0
24009,2021-03-01,-250.5,6.0
24009,2021-03-02,-249.0,6.0
24009,2021-03-03,-264.5,6.0
24009,2021-03-04,-256.5,6.0
24009,2021-03-05,-263.0,6.0
24009,2021-03-06,-260.0,6.0
24009,2021-03-07,-191.5,6.0
24009,2021-03-08,-181.5,7.0
24009,2021-03-09,-213.5,7.0
24009,2021-03-10,-191.0,7.0
24009,2021-03-11,-128.0,9.0
24009,2021-03-12,-185.0,8.0
24009,2021-03-13,-181.0,8.0
24009,2021-03-14,-56.5,8.0
24009,2021-03-15,-139.0,7.0
24009,2021-03-16,-485.0,8.0
24009,2021-03-17,-410.5,8.0
24009,2021-03-18,-77.5,7.0
24009,2021-03-19,-91.5,7.0
24009,2021-03-20,-62.5,8.0
24009,2021-03-21,-151.5,9.0
24009,2021-03-22,-135.0,9.0
24009,2021-03-23,-160.0,9.0
24009,2021-03-24,-254.5,10.0
24009,2021-03-25,-199.5,10.0
24009,2021-03-26,-52.5,11.0
24009,2021-03-27,-893.0,11.0
24009,2021-03-28,-91.0,11.0
24009,2021-03-29,-146.0,11.0
24009,2021-03-30,-535.5,11.0
24009,2021-03-31,-343.0,9.0
24009,2021-04-01,35.5,10.0
24009,2021-04-02,-343.0,8.0
24009,2021-04-03,-271.5,7.0
24009,2021-04-04,-54.5,8.0
24009,2021-04-05,-52.0,8.0
24009,2021-04-06,52.5,7.0
24009,2021-04-07,-50.0,8.0
24009,2021-04-08,71.0,6.0
24009,2021-04-09,375.5,7.0
24009,2021-04-10,-129.0,7.0
24009,2021-04-11,-306.5,7.0
24009,2021-04-12,64.0,7.0
24009,2021-04-13,424.5,8.0
24009,2021-04-14,-292.5,8.0
24009,2021-04-15,-300.0,8.0
24009,2021-04-16,-57.5,8.0
24009,2021-04-17,-414.0,9.0
24009,2021-04-18,-314.0,8.0
24009,2021-04-19,81.5,9.0
24009,2021-04-20,-264.0,10.0
24009,2021-04-21,-242.5,9.0
24009,2021-04-22,-257.5,9.0
24009,2021-04-23,-236.0,10.0
24009,2021-04-24,124.5,10.0
24009,2021-04-25,-463.5,10.0
24009,2021-04-26,-314.0,9.0
24009,2021-04-27,-321.5,8.0
24009,2021-04-28,-236.0,8.0
24009,2021-04-29,-186.0,7.0
24009,2021-04-30,-376.0,7.0
24009,2021-05-01,7.5,6.0
24009,2021-05-02,121.5,6.0
24009,2021-05-03,164.5,4.0
24009,2021-05-04,179.0,4.0
24009,2021-05-05,171.5,4.0
24009,2021-05-06,207.0,4.0
24009,2021-05-07,419.0,4.0
24009,2021-05-08,48.0,3.0
24009,2021-05-09,-148.5,3.0
24009,2021-05-10,-223.0,3.0
24009,2021-05-11,-176.0,3.0
24009,2021-05-12,-197.5,2.0
24009,2021-05-13,-251.0,2.0
24009,2021-05-14,-144.0,2.0
24009,2021-05-15,-166.0,2.0
24009,2021-05-16,461.5,2.0
24009,2021-05-17,49.0,2.0
24009,2021-05-18,-170.0,2.0
24009,2021-05-19,-122.0,2.0
24009,2021-05-20,-99.0,2.0
24009,2021-05-21,56.5,1.0
24009,2021-05-22,-73.5,2.0
24009,2021-05-23,-20.0,2.0
24009,2021-05-24,-57.0,2.0
24009,2021-05-25,-60.0,2.0
24009,2021-05-26,-75.0,2.0
24009,2021-05-27,-58.0,2.0
24009,2021-05-28,-63.0,2.0
24009,2021-05-29,-210.0,2.0
24009,2021-05-30,-276.5,1.0
24009,2021-05-31,-168.0,1.0
24009,2021-06-01,-158.5,1.0
24009,2021-06-02,-179.0,1.0
24009,2021-06-03,-142.5,1.0
24009,2021-06-04,-122.5,1.0
24009,2021-06-05,-138.0,1.0
24009,2021-06-06,153.0,1.0
24009,2021-06-07,365.0,1.0
24009,2021-06-08,513.0,1.0
24009,2021-06-09,365.5,1.0
24009,2021-06-10,367.0,1.0
24009,2021-06-11,-354.0,1.0
24009,2021-06-12,-86.0,1.0
24009,2021-06-13,-60.5,1.0
24009,2021-06-14,-67.5,1.0
24009,2021-06-15,-62.0,1.0
24009,2021-06-16,-40.0,1.0
24009,2021-06-17,-50.0,1.0
24009,2021-06-18,513.0,1.0
24009,2021-06-19,445.0,1.0
24009,2021-06-20,169.0,1.0
24009,2021-06-21,159.5,1.0
24009,2021-06-22,369.0,1.0
24009,2021-06-23,151.0,1.0
24009,2021-06-24,151.0,1.0
24009,2021-06-25,-70.0,0.0
24009,2021-06-26,-136.0,0.0
24009,2021-06-27,-362.0,0.0
24009,2021-06-28,-136.0,0.0
24009,2021-06-29,143.0,0.0
24009,2021-06-30,213.5,0.0
24009,2021-07-01,71.5,0.0
24009,2021-07-02,-65.0,0.0
24009,2021-07-03,445.0,0.0
24009,2021-07-04,383.5,0.0
24009,2021-07-05,98.5,0.0
24009,2021-07-06,158.5,0.0
24009,2021-07-07,460.0,0.0
24009,2021-07-08,10.5000000133,0.0
24009,2021-07-09,-118.0,0.0
24009,2021-07-10,-420.0,1.0
24009,2021-07-11,74.0,1.0
24009,2021-07-12,-78.0,1.0
24009,2021-07-13,-57.0,1.0
24009,2021-07-14,-20.0,1.0
24009,2021-07-15,-355.0,1.0
24009,2021-07-16,-207.0,1.0
24009,2021-07-17,81.5,1.0
24009,2021-07-18,-130.0,1.0
24009,2021-07-19,-134.5,2.0
24009,2021-07-20,-420.0,1.0
24009,2021-07-21,-134.0,1.0
24009,2021-07-22,-196.0,2.0
24009,2021-07-23,-122.5,3.0
24009,2021-07-24,-267.5,3.0
24009,2021-07-25,26.0,4.0
24009,2021-07-26,87.5,4.0
24009,2021-07-27,90.5,4.0
24009,2021-07-28,-29.5,5.0
24009,2021-07-29,-134.0,6.0
24009,2021-07-30,-55.0,6.0
24009,2021-07-31,-31.0,6.0
24009,2021-08-01,-79.0,6.0
24009,2021-08-02,-56.5,7.0
24009,2021-08-03,-38.5,7.0
24009,2021-08-04,-3.5,7.0
24009,2021-08-05,19.0,6.0
24009,2021-08-06,81.5,7.0
24009,2021-08-07,-54.0,8.0
24009,2021-08-08,-63.5,7.0
24009,2021-08-09,10.0,7.0
24009,2021-08-10,6.0,8.0
24009,2021-08-11,-22.5,9.0
24009,2021-08-12,-113.0,10.0
24009,2021-08-13,-95.5,10.0
24009,2021-08-14,-46.0,11.0
24009,2021-08-15,-69.0,11.0
24009,2021-08-16,-184.5,12.0
24009,2021-08-17,-161.0,12.0
24009,2021-08-18,-209.0,12.0
24009,2021-08-19,-241.5,12.0
24009,2021-08-20,-274.5,11.0
24009,2021-08-21,-350.5,11.0
24009,2021-08-22,-359.5,11.0
24009,2021-08-23,-351.0,12.0
24009,2021-08-24,-327.5,12.0
24009,2021-08-25,-371.5,13.0
24009,2021-08-26,-316.0,13.0
24009,2021-08-27,71.0,15.0
24009,2021-08-28,-258.5,14.0
24009,2021-08-29,-212.5,16.0
24009,2021-08-30,-172.5,16.0
24009,2021-08-31,83.0,17.0
24009,2021-09-01,77.5,18.0
24009,2021-09-02,-177.5,19.0
24009,2021-09-03,-121.0,18.0
24009,2021-09-04,-88.5,18.0
24009,2021-09-05,97.0,15.0
24009,2021-09-06,-30.0,13.0
24009,2021-09-07,-120.5,11.0
24009,2021-09-08,28.0,9.0
24009,2021-09-09,-142.0,7.0
24009,2021-09-10,-92.5,6.0
24009,2021-09-11,-176.5,9.0
24009,2021-09-12,-156.0,10.0
24009,2021-09-13,-284.5,11.0
24009,2021-09-14,-233.0,13.0
24009,2021-09-15,-196.5,15.0
24009,2021-09-16,-227.0,16.0
24009,2021-09-17,-151.0,18.0
24009,2021-09-18,-126.5,18.0
24009,2021-09-19,6.5,19.0
24009,2021-09-20,77.0,21.0
24009,2021-09-21,-77.5,20.0
24009,2021-09-22,-135.5,21.0
24009,2021-09-23,-169.0,21.0
24009,2021-09-24,-170.0,23.0
24009,2021-09-25,-209.0,24.0
24009,2021-09-26,-267.0,24.0
24009,2021-09-27,-266.0,23.0
24009,2021-09-28,-269.0,22.0
24009,2021-09-29,-300.0,21.0
24009,2021-09-30,-182.5,24.0
24009,2021-10-01,74.0,23.0
24009,2021-10-02,-150.5,21.0
24009,2021-10-03,-151.5,23.0
24009,2021-10-04,-235.0,23.0
24009,2021-10-05,-200.0,25.0
24009,2021-10-06,-236.5,27.0
24009,2021-10-07,74.5,25.0
24009,2021-10-08,-357.0,24.0
24009,2021-10-09,-386.0,24.0
24009,2021-10-10,-361.5,24.0
24009,2021-10-11,60.5,22.0
24009,2021-10-12,-312.0,21.0
24009,2021-10-13,-290.5,20.0
24009,2021-10-14,-290.5,19.0
24009,2021-10-15,-273.5,18.0
24009,2021-10-16,-310.0,18.0
24009,2021-10-17,-286.5,16.0
24009,2021-10-18,-310.0,16.0
24009,2021-10-19,-295.0,16.0
24009,2021-10-20,-285.0,15.0
24009,2021-10-21,70.0,15.0
24009,2021-10-22,-299.5,13.0
24009,2021-10-23,-248.0,12.0
24009,2021-10-24,-314.0,12.0
24009,2021-10-25,-371.0,12.0
24009,2021-10-26,70.5,12.0
24009,2021-10-27,-291.5,11.0
24009,2021-10-28,69.5,12.0
24009,2021-10-29,-472.5,12.0
24009,2021-10-30,11.0,13.0
24009,2021-10-31,13.0,11.0
24009,2021-11-01,-395.0,11.0
24009,2021-11-02,-420.5,11.0
24009,2021-11-03,5.5,12.0
24009,2021-11-04,0.0,10.0
24009,2021-11-05,-400.5,10.0
24009,2021-11-06,-408.5,9.0
24009,2021-11-07,-360.0,9.0
24009,2021-11-08,-367.0,9.0
24009,2021-11-09,-298.5,9.0
24009,2021-11-10,-277.5,9.0
24009,2021-11-11,-182.5,10.0
24009,2021-11-12,-251.0,10.0
24009,2021-11-13,-212.0,11.0
24009,2021-11-14,56.5,10.0
24009,2021-11-15,-253.0,11.0
24009,2021-11-16,-283.5,11.0
24009,2021-11-17,-313.5,10.0
24009,2021-11-18,-379.0,9.0
24009,2021-11-19,-384.5,9.0
24009,2021-11-20,57.5,8.0
24009,2021-11-21,-422.0,8.0
24009,2021-11-22,-311.0,7.0
24009,2021-11-23,-223.0,7.0
24009,2021-11-24,-152.0,6.0
24009,2021-11-25,37.0,5.0
24009,2021-11-26,14.0,4.0
24009,2021-11-27,-5.5,8.0
24009,2021-11-28,-20.0,7.0
24009,2021-11-29,-35.5,9.0
24009,2021-11-30,271.0,10.0
24009,2021-12-01,247.5,11.0
24009,2021-12-02,-63.5,14.0
24009,2021-12-03,430.0,19.0
24009,2021-12-04,-384.0,18.0
24009,2021-12-05,-311.0,17.0
24009,2021-12-06,-295.5,15.0
24009,2021-12-07,-295.5,14.0
24009,2021-12-08,56.0,12.0
24009,2021-12-09,-300.0,9.0
24009,2021-12-10,-314.5,4.0
24009,2021-12-11,-415.5,0.0
24009,2021-12-12,53.0,0.0
24009,2021-12-13,-320.5,0.0
24009,2021-12-14,-310.0,0.0
24009,2021-12-15,-253.5,0.0
24009,2021-12-16,-204.0,0.0
24009,2021-12-17,-157.0,0.0
24009,2021-12-18,-124.0,0.0
24009,2021-12-19,-141.5,0.0
24009,2021-12-20,-74.5,0.0
24009,2021-12-21,13.5,0.0
24009,2021-12-22,51.5,0.0
24009,2021-12-23,284.0,0.0
24009,2021-12-24,227.5,0.0
24009,2021-12-25,-38.0,0.0
24009,2021-12-26,106.0,0.0
24009,2021-12-27,29.0,0.0
24009,2021-12-28,6.0,138.0
24009,2021-12-29,-33.0,151.0
24009,2021-12-30,246.5,172.0
24009,2021-12-31,74.0,172.0
24009,2022-01-01,251.0,172.0
24009,2022-01-02,410.0,251.0
24009,2022-01-03,227.5,264.0
24009,2022-01-04,-443.0,150.0
24009,2022-01-05,200.0,154.0
24009,2022-01-06,-64.0,144.0
24009,2022-01-07,-187.5,158.0
24009,2022-01-08,216.5,178.0
24009,2022-01-09,-276.5,117.0
24017,2020-02-24,214.0,0.0
24017,2020-02-25,200.0,0.0
24017,2020-02-26,257.0,0.0
24017,2020-02-27,286.0,0.0
24017,2020-02-28,145.0,0.0
24017,2020-02-29,386.0,0.0
24017,2020-03-01,436.0,0.0
24017,2020-03-02,514.0,0.0
24017,2020-03-03,607.0,0.0
24017,2020-03-04,296.5,0.0
24017,2020-03-05,310.5,0.0
24017,2020-03-06,635.5,0.0
24017,2020-03-07,317.5,0.0
24017,2020-03-08,600.0,0.0
24017,2020-03-09,621.0,0.0
24017,2020-03-10,643.0,0.0
24017,2020-03-11,396.0,0.0
24017,2020-03-12,384.5,0.0
24017,2020-03-13,415.5,0.0
24017,2020-03-14,322.0,0.0
24017,2020-03-15,147.5,0.0
24017,2020-03-16,-178.5,0.0
24017,2020-03-17,-81.5,0.0
24017,2020-03-18,-258.5,0.0
24017,2020-03-19,42.0,0.0
24017,2020-03-20,15.0,0.0
24017,2020-03-21,-84.0,0.0
24017,2020-03-22,-35.5,1.0
24017,2020-03-23,350.5,1.0
24017,2020-03-24,174.0,1.0
24017,2020-03-25,-14.5,1.0
24017,2020-03-26,-165.0,1.0
24017,2020-03-27,-430.5,2.0
24017,2020-03-28,-604.5,2.0
24017,2020-03-29,-678.5,3.0
24017,2020-03-30,-179.0,4.0
24017,2020-03-31,-475.5,5.0
24017,2020-04-01,-190.0,7.0
24017,2020-04-02,-654.0,8.0
24017,2020-04-03,-490.5,10.0
24017,2020-04-04,-624.0,11.0
24017,2020-04-05,-633.5,12.0
24017,2020-04-06,-269.0,14.0
24017,2020-04-07,-255.0,14.0
24017,2020-04-08,-197.0,15.0
24017,2020-04-09,-244.0,16.0
24017,2020-04-10,-196.0,19.0
24017,2020-04-11,-238.0,20.0
24017,2020-04-12,-265.0,20.0
24017,2020-04-13,-96.0,21.0
24017,2020-04-14,-278.5,22.0
24017,2020-04-15,-80.5,21.0
24017,2020-04-16,-280.5,21.0
24017,2020-04-17,-282.0,17.0
24017,2020-04-18,-95.0,16.0
24017,2020-04-19,-265.0,17.0
24017,2020-04-20,-90.0,17.0
24017,2020-04-21,-89.5,16.0
24017,2020-04-22,-249.0,17.0
24017,2020-04-23,-253.5,17.0
24017,2020-04-24,-260.0,18.0
24017,2020-04-25,-256.5,20.0
24017,2020-04-26,-265.0,19.0
24017,2020-04-27,-95.0,20.0
24017,2020-04-28,-261.5,20.0
24017,2020-04-29,-257.0,18.0
24017,2020-04-30,-266.5,17.0
24017,2020-05-01,-248.5,22.0
24017,2020-05-02,-234.0,20.0
24017,2020-05-03,-221.5,19.0
24017,2020-05-04,-207.5,18.0
24017,2020-05-05,-605.5,18.0
24017,2020-05-06,-637.0,17.0
24017,2020-05-07,-482.5,19.0
24017,2020-05-08,-498.5,15.0
24017,2020-05-09,-427.0,15.0
24017,2020-05-10,-135.5,16.0
24017,2020-05-11,-417.0,15.0
24017,2020-05-12,-424.0,14.0
24017,2020-05-13,-376.0,15.0
24017,2020-05-14,-404.5,14.0
24017,2020-05-15,-370.0,16.0
24017,2020-05-16,-15.5,17.0
24017,2020-05-17,-484.0,16.0
24017,2020-05-18,-444.5,16.0
24017,2020-05-19,-448.0,19.0
24017,2020-05-20,-425.5,20.0
24017,2020-05-21,-297.0,21.0
24017,2020-05-22,-119.5,18.0
24017,2020-05-23,-379.0,18.0
24017,2020-05-24,-333.0,19.0
24017,2020-05-25,-316.5,19.0
24017,2020-05-26,-341.5,15.0
24017,2020-05-27,-354.5,12.0
24017,2020-05-28,-386.0,12.0
24017,2020-05-29,-367.5,14.0
24017,2020-05-30,-371.5,16.0
24017,2020-05-31,-229.5,17.0
24017,2020-06-01,-90.0,17.0
24017,2020-06-02,-171.5,19.0
24017,2020-06-03,-427.5,21.0
24017,2020-06-04,295.0,21.0
24017,2020-06-05,154.0,19.0
24017,2020-06-06,137.0,16.0
24017,2020-06-07,157.5,14.0
24017,2020-06-08,-271.5,13.0
24017,2020-06-09,-59.0,12.0
24017,2020-06-10,-131.0,11.0
